X,Y,DESC_,NAME,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
118.225326472381,-20.6610891250917,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.58858,2.50137,-192.76262,7.31656,-275.92908
118.225272204641,-20.6620876515121,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.73929,2.41546,-198.74904,7.10067,-285.67157
118.225217936901,-20.6630861779326,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.93185,2.35444,-204.64981,6.84274,-285.67157
118.22516366916,-20.6640847043531,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.06353,2.34162,-213.11049,6.70009,-285.67157
118.22510940142,-20.6650832307735,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.06833,2.36602,-215.64136,6.76174,-285.67157
118.22505513368,-20.666081757194,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.97455,2.40114,-217.51804,7.01441,-285.67157
118.22500086594,-20.6670802836145,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.86290,2.42766,-223.21721,7.41657,-285.67157
118.224946598199,-20.6680788100349,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.80362,2.43418,-224.07309,7.85490,-285.67157
118.224892330459,-20.6690773364554,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.81104,2.42646,-224.26880,8.12865,-285.67157
118.224838062719,-20.6700758628759,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.84664,2.42429,-221.94986,8.10620,-294.81543
118.224783794979,-20.6710743892963,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.87715,2.43775,-218.42783,7.84204,-294.81543
118.224729527238,-20.6720729157168,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.90799,2.46083,-213.54073,7.50943,-294.81543
118.224675259498,-20.6730714421373,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.94908,2.47995,-206.01631,7.25512,-294.81543
118.224620991758,-20.6740699685577,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.98404,2.47923,-179.92213,7.09461,-294.81543
118.224566724018,-20.6750684949782,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.98040,2.45420,-163.84441,6.94486,-294.81543
118.224512456277,-20.6760670213987,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.94051,2.41326,-149.67705,6.76815,-294.81543
118.224458188537,-20.6770655478191,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.80362,2.41281,-139.57275,6.28217,-294.81543
118.224403920797,-20.6780640742396,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.81180,2.37879,-132.40030,6.17708,-293.66931
118.224349653057,-20.6790626006601,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.82202,2.37581,-113.20206,6.22465,-302.40698
118.224295385316,-20.6800611270805,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79031,2.41209,-97.20292,6.41944,-302.40698
118.224241117576,-20.681059653501,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.70519,2.47096,-77.67075,6.69464,-302.40698
118.224186849836,-20.6820581799215,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.62856,2.52510,-42.34964,6.89100,-302.40698
118.224132582096,-20.6830567063419,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.64751,2.55005,-31.16461,6.85059,-302.40698
118.224078314356,-20.6840552327624,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.77250,2.54192,-24.51223,6.59963,-302.40698
118.224024046615,-20.6850537591829,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.93309,2.51179,-27.21794,6.35856,-302.40698
118.223969778875,-20.6860522856033,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.02860,2.47668,-30.78556,6.34347,-302.40698
118.223915511135,-20.6870508120238,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.99727,2.45462,-34.13556,6.56759,-310.39627
118.223861243395,-20.6880493384443,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.88048,2.44961,-38.27895,6.81587,-310.39627
118.223806975654,-20.6890478648647,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.77797,2.45439,-52.73838,6.86732,-310.39627
118.223752707914,-20.6900463912852,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.75061,2.46193,-60.24195,6.73229,-310.39627
118.223698440174,-20.6910449177057,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79146,2.46483,-65.94292,6.57200,-310.39627
118.223644172434,-20.6920434441261,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.84808,2.46129,-70.92538,6.47632,-310.39627
118.223589904693,-20.6930419705466,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.87029,2.45714,-77.44673,6.43578,-310.39627
118.223535636953,-20.6940404969671,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.85162,2.45456,-97.52436,6.42381,-310.39627
118.223481369213,-20.6950390233875,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.82357,2.47697,-107.82088,6.19535,-317.52271
118.223427101473,-20.696037549808,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.83618,2.44851,-115.88540,6.34135,-317.52271
118.223372833732,-20.6970360762285,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.86628,2.41657,-120.49600,6.53939,-317.52271
118.223318565992,-20.6980346026489,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.88423,2.38751,-123.05677,6.74347,-317.52271
118.223264298252,-20.6990331290694,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.87452,2.36838,-105.24223,6.92210,-317.52271
118.223210030512,-20.7000316554899,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.84326,2.36582,-96.54444,7.06356,-317.52271
118.223155762771,-20.7010301819103,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.80416,2.38671,-92.40737,7.16585,-317.52271
118.223101495031,-20.7020287083308,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.77174,2.42806,-93.59670,7.21235,-317.52271
118.223047227291,-20.7030272347513,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.75651,2.46969,-98.68081,7.17734,-317.52271
118.222992959551,-20.7040257611717,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.75808,2.49862,-115.64107,7.06788,-323.84424
118.22293869181,-20.7050242875922,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.76962,2.51736,-126.68794,6.92172,-323.84424
118.22288442407,-20.7060228140127,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.78565,2.52602,-138.28040,6.79660,-323.84424
118.22283015633,-20.7070213404331,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79838,2.52788,-148.60860,6.76209,-323.84424
118.22277588859,-20.7080198668536,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.80469,2.52327,-156.16302,6.80792,-323.84424
118.222721620849,-20.7090183932741,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.82675,2.49738,-164.12044,6.82020,-323.84424
118.222667353109,-20.7100169196945,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.89616,2.44816,-165.80312,6.71631,-323.84424
118.222613085369,-20.711015446115,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.01185,2.39493,-165.64204,6.52991,-323.84424
118.222558817629,-20.7120139725355,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.12397,2.35777,-164.58936,6.37600,-329.43823
118.222504549888,-20.7130124989559,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.16792,2.35408,-162.92848,6.36134,-329.43823
118.222450282148,-20.7140110253764,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.07798,2.39018,-186.85481,6.44029,-329.43823
118.222396014408,-20.7150095517969,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.00455,2.42935,-205.56667,6.56382,-329.43823
118.222341746668,-20.7160080782173,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.87416,2.49172,-220.62308,6.71185,-329.43823
118.222287478928,-20.7170066046378,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.73227,2.56204,-230.12198,6.81640,-329.43823
118.222233211187,-20.7180051310582,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.61339,2.61762,-236.70535,6.82094,-329.43823
118.222178943447,-20.7190036574787,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.54058,2.64483,-251.61815,6.70096,-329.43823
118.222124675707,-20.7200021838992,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.53734,2.64321,-260.74393,6.47159,-329.43823
118.222070407967,-20.7210007103196,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.60529,2.62632,-270.67639,6.20560,-334.29654
118.222016140226,-20.7219992367401,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.70334,2.61452,-281.81613,6.01977,-334.29654
118.221961872486,-20.7229977631606,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.77990,2.61405,-294.69067,6.01980,-334.29654
118.221907604746,-20.723996289581,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.81580,2.61471,-318.51920,6.22276,-334.29654
118.221853337006,-20.7249948160015,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.82278,2.60433,-321.36746,6.52065,-334.29654
118.221799069265,-20.725993342422,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.80810,2.58032,-314.04001,6.74811,-334.29654
118.221744801525,-20.7269918688424,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.76181,2.55566,-297.55530,6.82512,-334.29654
118.221690533785,-20.7279903952629,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.67658,2.55327,-281.55273,6.80342,-334.29654
118.221636266045,-20.7289889216834,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.57623,2.58400,-259.30396,6.76080,-338.05438
118.221581998304,-20.7299874481038,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.51832,2.62831,-222.39136,6.72231,-338.05438
118.221527730564,-20.7309859745243,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.54755,2.64701,-207.96126,6.68317,-338.05438
118.221473462824,-20.7319845009448,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.63514,2.60961,-195.37453,6.33512,-338.05438
118.221419195084,-20.7329830273652,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.76316,2.52630,-184.53122,6.27832,-338.05438
118.221364927343,-20.7339815537857,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.81036,2.44500,-175.72180,6.31949,-338.05438
118.221310659603,-20.7349800802062,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.76989,2.40073,-164.46184,6.45322,-338.05438
118.221256391863,-20.7359786066266,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.70380,2.40291,-160.76787,6.61620,-338.05438
118.221202124123,-20.7369771330471,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.67905,2.44142,-156.82631,6.72225,-340.64148
118.221147856382,-20.7379756594676,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.70751,2.50258,-151.58003,6.68691,-340.64148
118.221093588642,-20.738974185888,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.75309,2.56899,-144.18298,6.53333,-340.64148
118.221039320902,-20.7399727123085,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.77862,2.61601,-120.74076,6.39214,-340.64148
118.220985053162,-20.740971238729,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.78201,2.62698,-105.97632,6.36349,-340.64148
118.220930785421,-20.7419697651494,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.78308,2.60623,-91.67649,6.45842,-340.64148
118.220876517681,-20.7429682915699,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.78915,2.57367,-78.73119,6.60174,-340.64148
118.220822249941,-20.7439668179904,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79548,2.54326,-57.57871,6.69797,-340.64148
118.220767982201,-20.7449653444108,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79863,2.51440,-38.32151,6.76451,-340.64148
118.22071371446,-20.7459638708313,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79708,2.48897,-30.38713,6.89712,-342.81323
118.22065944672,-20.7469623972518,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.78855,2.47780,-24.00670,7.13024,-342.81323
118.22060517898,-20.7479609236722,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.76469,2.48106,-18.73283,7.40893,-342.81323
118.22055091124,-20.7489594500927,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.71469,2.48337,-13.37818,7.62028,-342.81323
118.220496643499,-20.7499579765132,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.66668,2.46776,-0.77217,7.56684,-342.81323
118.220442375759,-20.7509565029336,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.59655,2.46423,4.15423,7.47514,-342.81323
118.220388108019,-20.7519550293541,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.54139,2.49435,5.72735,7.23977,-342.81323
118.220333840279,-20.7529535557746,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.53194,2.55034,3.64044,6.87615,-342.81323
118.220279572539,-20.753952082195,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.57678,2.60158,-0.47781,6.42455,-342.88162
118.220225304798,-20.7549506086155,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.65854,2.62150,-8.56113,6.00393,-342.88162
118.220171037058,-20.755949135036,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.75096,2.60908,-12.39986,5.76106,-342.88162
118.220116769318,-20.7569476614564,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.83951,2.58366,-17.46763,5.77865,-342.88162
118.220062501578,-20.7579461878769,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.93383,2.55752,-24.88376,6.03631,-342.88162
118.220008233837,-20.7589447142974,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.04912,2.53057,-31.86374,6.39681,-342.88162
118.219953966097,-20.7599432407178,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.16719,2.51016,-45.89883,6.66623,-342.88162
118.219899698357,-20.7609417671383,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.24807,2.50441,-50.03017,6.71409,-342.88162
118.219845430617,-20.7619402935588,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.25766,2.50711,-52.46423,6.55512,-339.89374
118.219791162876,-20.7629388199792,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.17065,2.50537,-53.06184,6.35801,-339.89374
118.219736895136,-20.7639373463997,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,1.00219,2.49102,-51.45068,6.32400,-339.89374
118.219682627396,-20.7649358728202,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.82763,2.46899,-43.28228,6.50109,-339.89374
118.219628359656,-20.7659343992406,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.72443,2.45850,-39.03936,6.73689,-339.89374
118.219574091915,-20.7669329256611,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.71086,2.47547,-36.06051,6.81181,-339.89374
118.219519824175,-20.7679314520816,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.74693,2.51712,-34.69493,6.66574,-339.89374
118.219465556435,-20.768929978502,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.76532,2.51224,-34.61911,6.82838,-339.89374
118.219411288695,-20.7699285049225,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.72458,2.55188,-33.86366,6.97718,-339.89374
118.219357020954,-20.770927031343,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.69393,2.56381,-32.86032,7.20316,-334.09189
118.219302753214,-20.7719255577634,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.70097,2.55147,-33.63269,7.36694,-334.09189
118.219248485474,-20.7729240841839,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.72256,2.53606,-37.15791,7.34632,-334.09189
118.219194217734,-20.7739226106044,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.71780,2.53682,-43.81358,7.15697,-334.09189
118.219139949993,-20.7749211370248,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.67494,2.55312,-49.98294,6.91726,-334.09189
118.219085682253,-20.7759196634453,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.62507,2.56781,-55.25684,6.72151,-334.09189
118.219031414513,-20.7769181898658,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.62382,2.56462,-63.72048,6.56614,-334.09189
118.218977146773,-20.7779167162862,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.69319,2.54463,-74.30955,6.39040,-334.09189
118.218922879032,-20.7789152427067,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.79886,2.52247,-85.30470,6.20198,-324.52072
118.218868611292,-20.7799137691272,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.88129,2.50880,-99.14143,6.11756,-324.52072
118.218814343552,-20.7809122955476,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.89255,2.50322,-97.67329,6.24859,-324.52072
118.218760075812,-20.7819108219681,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.83034,2.50301,-92.82014,6.58470,-324.52072
118.218705808071,-20.7829093483885,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.73923,2.50543,-90.15945,6.98886,-324.52072
118.218651540331,-20.783907874809,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.66518,2.50856,-93.75330,7.28606,-324.52072
118.218597272591,-20.7849064012295,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.62964,2.50930,-113.58653,7.37658,-324.52072
118.218543004851,-20.7859049276499,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.63322,2.50367,-122.03839,7.27181,-324.52072
118.218488737111,-20.7869034540704,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.70334,2.51513,-126.43562,7.06455,-312.16104
118.21843446937,-20.7879019804909,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.73801,2.49618,-127.10706,6.92596,-312.16104
118.21838020163,-20.7889005069113,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.78665,2.48478,-125.80559,6.83912,-312.16104
118.21832593389,-20.7898990333318,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.83436,2.48983,-134.72971,6.83485,-312.16104
118.21827166615,-20.7908975597523,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.86341,2.50597,-140.23759,6.89544,-312.16104
118.218217398409,-20.7918960861727,070 Pilbara Province (Craton/ Block),Cenozoic regolith 76542,0.87450,2.51924,-145.65840,6.96935,-312.16104
