X,Y,DESC_,NAME,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
133.098701172356,-29.4099579553783,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.76002,0.26868,-297.07108,4.62590,-195.36188
133.09966228662,-29.4102341063744,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.07031,0.25563,-295.24783,4.34140,-194.90483
133.100623400883,-29.4105102573706,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.21012,0.23649,-293.51755,4.05182,-194.90483
133.101584515146,-29.4107864083667,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.13587,0.23977,-290.93448,4.00455,-194.90483
133.10254562941,-29.4110625593629,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.95210,0.24523,-288.54446,4.12678,-194.90483
133.103506743673,-29.411338710359,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.75528,0.24659,-287.99826,4.24163,-186.06583
133.104467857937,-29.4116148613551,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.75145,0.24409,-288.23630,4.17359,-186.06583
133.1054289722,-29.4118910123513,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.70223,0.24966,-289.18539,4.09340,-186.06583
133.106390086463,-29.4121671633474,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.68020,0.24926,-290.92178,4.00295,-186.06583
133.107351200727,-29.4124433143436,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.63659,0.24298,-295.36719,4.00583,-183.12830
133.10831231499,-29.4127194653397,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.61027,0.28040,-299.14771,3.90646,-183.12830
133.109273429254,-29.4129956163358,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.69331,0.25814,-308.78824,4.07131,-183.12830
133.110234543517,-29.413271767332,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.72207,0.24137,-316.56299,4.30880,-183.12830
133.11119565778,-29.4135479183281,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.69444,0.20738,-321.56189,4.32758,-183.12830
133.112156772044,-29.4138240693243,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.52830,0.22065,-326.25711,4.31353,-183.12830
133.113117886307,-29.4141002203204,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.38680,0.23727,-331.85641,4.21426,-183.12830
133.114079000571,-29.4143763713165,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.44485,0.23725,-335.18393,3.92699,-183.12830
133.115040114834,-29.4146525223127,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.58789,0.21221,-340.14246,3.42130,-183.12830
133.116001229097,-29.4149286733088,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.73974,0.18463,-340.95236,3.42972,-179.49734
133.116962343361,-29.415204824305,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.80955,0.17687,-341.71240,3.55091,-179.49734
133.117923457624,-29.4154809753011,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.81076,0.19238,-341.95990,3.55447,-179.49734
133.118884571888,-29.4157571262973,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.67086,0.20697,-339.98434,3.45608,-179.49734
133.119845686151,-29.4160332772934,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.59290,0.24361,-339.45380,3.40091,-179.49734
133.120806800415,-29.4163094282895,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.59694,0.25030,-338.79160,3.60838,-179.49734
133.121767914678,-29.4165855792857,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.57271,0.24618,-334.56021,3.88384,-179.49734
133.122729028941,-29.4168617302818,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.53900,0.26847,-333.41690,4.21060,-179.49734
133.123690143205,-29.417137881278,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.48150,0.28891,-332.04672,4.36037,-179.49734
133.124651257468,-29.4174140322741,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.46740,0.28811,-328.42114,4.37203,-177.11684
133.125612371732,-29.4176901832703,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.53039,0.25675,-326.68335,4.35585,-177.11684
133.126573485995,-29.4179663342664,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.59763,0.22614,-324.72537,4.20545,-177.11684
133.127534600258,-29.4182424852625,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.61820,0.22623,-319.22464,3.96571,-177.11684
133.128495714522,-29.4185186362587,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.62168,0.23975,-317.22382,4.03692,-177.11684
133.129456828785,-29.4187947872548,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.62243,0.26263,-315.10651,3.73397,-177.11684
133.130417943049,-29.419070938251,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.57535,0.27289,-311.31097,3.52625,-177.11684
133.131379057312,-29.4193470892471,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.45387,0.26816,-308.91962,3.53735,-177.11684
133.132340171575,-29.4196232402432,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.44239,0.24688,-306.60730,3.80732,-177.43240
133.133301285839,-29.4198993912394,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.41654,0.22528,-303.14059,3.86645,-170.00656
133.134262400102,-29.4201755422355,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.41370,0.22301,-299.35861,3.75907,-170.00656
133.135223514366,-29.4204516932317,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.45974,0.22314,-297.24002,3.63763,-170.00656
133.136184628629,-29.4207278442278,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.49252,0.21227,-293.75882,3.64945,-170.00656
133.137145742892,-29.421003995224,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.49010,0.21141,-291.32443,4.06103,-170.00656
133.138106857156,-29.4212801462201,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.53588,0.21117,-288.69852,4.27249,-170.00656
133.139067971419,-29.4215562972162,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.74073,0.21983,-284.27322,4.16969,-170.00656
133.140029085683,-29.4218324482124,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.84518,0.23384,-278.10162,3.75208,-170.00656
133.140990199946,-29.4221085992085,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.85557,0.24289,-274.98694,3.51503,-170.44156
133.14195131421,-29.4223847502047,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.77718,0.24737,-269.64853,3.65149,-170.44156
133.142912428473,-29.4226609012008,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.55896,0.26282,-266.60059,3.96282,-170.44156
133.143873542736,-29.4229370521969,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.44041,0.27765,-263.51468,4.19870,-170.44156
133.144834657,-29.4232132031931,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.34666,0.30608,-257.89108,4.48331,-170.44156
133.145795771263,-29.4234893541892,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.32400,0.34928,-254.38870,4.66690,-170.44156
133.146756885527,-29.4237655051854,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.57611,0.37096,-246.75406,4.53060,-170.44156
133.14771799979,-29.4240416561815,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.72044,0.38435,-239.91469,4.54468,-170.44156
133.148679114053,-29.4243178071777,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.80119,0.37255,-235.51201,4.54038,-170.44156
133.149640228317,-29.4245939581738,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.63265,0.32346,-230.95770,5.05277,-171.71579
133.15060134258,-29.4248701091699,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.50722,0.31808,-224.30371,5.18434,-171.71579
133.151562456844,-29.4251462601661,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.53575,0.33242,-220.25777,5.17862,-171.71579
133.152523571107,-29.4254224111622,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.72943,0.34438,-216.46835,4.84749,-171.71579
133.15348468537,-29.4256985621584,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.70390,0.36060,-210.03366,4.66793,-171.71579
133.154445799634,-29.4259747131545,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.94871,0.34261,-208.75888,4.23317,-171.71579
133.155406913897,-29.4262508641507,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.94146,0.32678,-208.41861,4.07869,-171.71579
133.156368028161,-29.4265270151468,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.57209,0.33612,-209.97836,4.43769,-171.71579
133.157329142424,-29.4268031661429,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.47986,0.32620,-211.57034,4.52771,-177.98380
133.158290256688,-29.4270793171391,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.53034,0.28950,-213.80775,4.31059,-177.98380
133.159251370951,-29.4273554681352,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,0.73943,0.24820,-222.74641,3.86955,-177.98380
133.160212485214,-29.4276316191314,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic alluvium 76543,1.01085,0.21771,-226.93199,3.81099,-177.98380
133.161173599478,-29.4279077701275,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.99464,0.23040,-231.59212,3.93263,-177.98380
133.162134713741,-29.4281839211236,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.90427,0.24170,-239.23077,4.10448,-179.78607
133.163095828005,-29.4284600721198,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.78323,0.25890,-244.34871,4.13873,-179.78607
133.164056942268,-29.4287362231159,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.71090,0.33155,-249.34125,4.27309,-179.78607
133.165018056531,-29.4290123741121,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.62497,0.34804,-255.79994,3.99235,-179.78607
133.165979170795,-29.4292885251082,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.57561,0.33181,-263.88174,3.96010,-189.55176
133.166940285058,-29.4295646761044,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.53105,0.29046,-267.64807,4.43932,-189.55176
133.167901399322,-29.4298408271005,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.46140,0.25178,-271.14017,4.92527,-189.55176
133.168862513585,-29.4301169780966,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.54520,0.22551,-273.95105,4.99172,-189.55176
133.169823627848,-29.4303931290928,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.73182,0.20300,-276.38818,4.59812,-189.55176
133.170784742112,-29.4306692800889,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.80126,0.21068,-277.63574,4.19029,-189.55176
133.171745856375,-29.4309454310851,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.79290,0.19289,-281.17322,4.14793,-189.55176
133.172706970639,-29.4312215820812,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.66688,0.18780,-282.94824,4.33324,-189.55176
133.173668084902,-29.4314977330773,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.51550,0.21323,-283.33090,4.52578,-189.55176
133.174629199165,-29.4317738840735,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.50605,0.27466,-285.07220,4.58878,-203.77472
133.175590313429,-29.4320500350696,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.50429,0.26795,-286.96188,4.62513,-203.77472
133.176551427692,-29.4323261860658,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.60987,0.24856,-287.58966,4.83984,-203.77472
133.177512541956,-29.4326023370619,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.79444,0.19299,-289.98074,5.24959,-203.77472
133.178473656219,-29.4328784880581,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.79444,0.19299,-295.37589,5.24959,-203.77472
133.179434770483,-29.4331546390542,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.94603,0.17998,-297.94254,5.25684,-203.77472
133.180395884746,-29.4334307900503,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.95360,0.21332,-301.07413,5.20211,-203.77472
133.181356999009,-29.4337069410465,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.78164,0.27140,-304.14679,5.19194,-203.77472
133.182318113273,-29.4339830920426,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.67488,0.30426,-307.08255,5.28408,-211.86836
133.183279227536,-29.4342592430388,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.58606,0.32207,-310.04507,5.26060,-211.86836
133.1842403418,-29.4345353940349,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.65947,0.31377,-314.57318,5.05348,-211.86836
133.185201456063,-29.4348115450311,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.64641,0.31238,-316.46158,4.57464,-211.86836
133.186162570326,-29.4350876960272,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.60737,0.30876,-317.81888,4.20871,-211.86836
133.18712368459,-29.4353638470233,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.51910,0.30050,-319.08600,4.35699,-211.86836
133.188084798853,-29.4356399980195,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.36434,0.28894,-320.16107,5.18819,-211.86836
133.189045913117,-29.4359161490156,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.25625,0.28680,-320.40070,5.44904,-211.86836
133.19000702738,-29.4361923000118,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.26058,0.28704,-320.92389,5.37797,-211.86836
133.190968141643,-29.4364684510079,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.39521,0.29171,-321.15009,4.98008,-233.32402
133.191929255907,-29.436744602004,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.61859,0.31647,-318.59827,4.54027,-233.32402
133.19289037017,-29.4370207530002,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.62250,0.31785,-317.53864,4.47782,-233.32402
133.193851484434,-29.4372969039963,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.59261,0.32275,-316.12476,4.60064,-233.32402
133.194812598697,-29.4375730549925,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.63099,0.30937,-311.22977,4.88667,-233.32402
133.195773712961,-29.4378492059886,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.67926,0.29429,-309.23599,5.04940,-233.32402
133.196734827224,-29.4381253569848,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.76531,0.28044,-305.01666,5.14575,-233.32402
133.197695941487,-29.4384015079809,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.79328,0.27254,-299.76492,5.33098,-233.32402
133.198657055751,-29.438677658977,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.72057,0.30394,-297.78323,5.15914,-233.32402
133.199618170014,-29.4389538099732,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.65457,0.32301,-295.86166,5.09803,-240.52531
133.200579284278,-29.4392299609693,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.68040,0.31500,-290.57645,4.82089,-240.52531
133.201540398541,-29.4395061119655,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.77931,0.25564,-288.27100,4.91233,-240.52531
133.202501512804,-29.4397822629616,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.73090,0.19527,-285.61081,4.93357,-240.52531
133.203462627068,-29.4400584139578,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.73090,0.19527,-274.93350,4.93357,-240.52531
133.204423741331,-29.4403345649539,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.63562,0.16879,-271.54059,4.99728,-240.52531
133.205384855595,-29.44061071595,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.43372,0.19432,-268.39493,5.18578,-240.52531
133.206345969858,-29.4408868669462,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.46719,0.23336,-260.18756,4.95908,-240.52531
133.207307084121,-29.4411630179423,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.56848,0.26392,-257.14175,4.68284,-246.92192
133.208268198385,-29.4414391689385,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.70000,0.26007,-254.07396,4.52900,-246.92192
133.209229312648,-29.4417153199346,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.79875,0.20881,-241.83475,4.72256,-246.92192
133.210190426912,-29.4419914709307,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.86047,0.19434,-238.56903,4.99537,-246.92192
133.211151541175,-29.4422676219269,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.86019,0.19370,-235.26941,4.97155,-246.92192
133.212112655438,-29.442543772923,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.85552,0.22889,-225.60974,4.81975,-246.92192
133.213073769702,-29.4428199239192,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.79063,0.22553,-222.26335,4.83072,-246.92192
133.214034883965,-29.4430960749153,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.69980,0.22714,-219.05103,5.04593,-246.92192
133.214995998229,-29.4433722259115,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.67508,0.24519,-209.46523,5.40020,-246.92192
133.215957112492,-29.4436483769076,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.69935,0.25746,-203.56123,6.15415,-255.73840
133.216918226756,-29.4439245279037,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.90418,0.26771,-200.59563,6.21231,-255.73840
133.217879341019,-29.4442006788999,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.15181,0.26690,-191.11705,6.57547,-255.73840
133.218840455282,-29.444476829896,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.29660,0.25469,-188.05768,7.26949,-255.73840
133.219801569546,-29.4447529808922,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.20560,0.26039,-185.07300,7.57626,-281.72510
133.220762683809,-29.4450291318883,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.06298,0.28493,-175.57236,7.90942,-281.72510
133.221723798073,-29.4453052828844,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.88858,0.30644,-169.39598,7.75246,-281.72510
133.222684912336,-29.4455814338806,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.86378,0.27071,-166.25484,6.61381,-281.72510
133.223646026599,-29.4458575848767,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.83668,0.27412,-156.35901,6.21868,-281.72510
133.224607140863,-29.4461337358729,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.90222,0.24744,-153.57799,5.92453,-297.38452
133.225568255126,-29.446409886869,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.95528,0.21815,-150.99304,5.92761,-297.38452
133.22652936939,-29.4466860378652,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.87121,0.21907,-142.69949,8.61995,-297.38452
133.227490483653,-29.4469621888613,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.87121,0.21907,-141.01823,8.61995,-297.38452
133.228451597916,-29.4472383398574,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.81117,0.21142,-138.31499,9.20013,-297.38452
133.22941271218,-29.4475144908536,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.78889,0.24297,-133.95538,11.89824,-297.38452
133.230373826443,-29.4477906418497,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.81066,0.28901,-134.27754,11.46308,-297.38452
133.231334940707,-29.4480667928459,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.84424,0.33568,-135.36943,10.91281,-297.38452
133.23229605497,-29.448342943842,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.93239,0.34546,-137.58110,10.31744,-313.38214
133.233257169233,-29.4486190948381,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.01708,0.32031,-141.43652,10.28123,-313.38214
133.234218283497,-29.4488952458343,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.08616,0.30740,-151.67090,10.30925,-313.38214
133.23517939776,-29.4491713968304,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.11815,0.30602,-163.77930,10.70931,-313.38214
133.236140512024,-29.4494475478266,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.02102,0.31917,-171.24879,10.95029,-313.38214
133.237101626287,-29.4497236988227,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.87823,0.29684,-178.68269,9.89328,-313.38214
133.238062740551,-29.4499998498189,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.87000,0.29549,-196.47411,8.93097,-313.38214
133.239023854814,-29.450276000815,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.96021,0.28256,-205.27707,7.95748,-313.38214
133.239984969077,-29.4505521518111,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.89982,0.27534,-214.18011,6.65813,-313.38214
133.240946083341,-29.4508283028073,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.00185,0.24681,-244.03101,6.79508,-324.14691
133.241907197604,-29.4511044538034,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,1.01988,0.22729,-251.97762,6.86304,-324.14691
133.242868311868,-29.4513806047996,"Karari Fault Zone; N-margin to 036 Gawler Craton (redefined craton margin)",Cenozoic regolith 76542,0.98521,0.22113,-259.26965,6.54859,-324.14691
