X,Y,DESC_,NAME,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
124.019162816717,-20.9382907277386,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.44208,-0.06276,-0.75222,42.27488,-433.48438
124.018716606123,-20.9391856557278,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.75283,-0.18261,-1.81009,33.80588,-433.48438
124.018270395529,-20.9400805837169,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.08099,-0.22046,-3.11955,25.47729,-433.48438
124.017824184935,-20.9409755117061,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.12892,-0.13623,-4.28001,27.02760,-433.48438
124.017377974341,-20.9418704396952,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.36579,0.01623,-5.59792,30.23419,-433.48438
124.016931763747,-20.9427653676844,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.00951,0.13859,-6.64845,36.70566,-433.48438
124.016485553153,-20.9436602956735,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.97243,0.13664,-7.81888,30.33401,-433.48438
124.016039342559,-20.9445552236627,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.64814,0.02467,-8.80655,26.16063,-433.48438
124.015593131965,-20.9454501516519,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.64814,0.02467,-9.96290,26.16063,-426.71082
124.015146921371,-20.946345079641,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.21623,-0.03466,-10.92652,16.64808,-426.71082
124.014700710777,-20.9472400076302,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.15456,0.00600,-12.06045,15.35562,-426.71082
124.014254500183,-20.9481349356193,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.16159,0.08209,-13.04810,12.20585,-426.71082
124.013808289589,-20.9490298636085,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.12866,0.11891,-15.37824,11.72744,-426.71082
124.013362078995,-20.9499247915976,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.75253,0.01216,-16.43670,8.14168,-426.71082
124.012915868401,-20.9508197195868,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.70529,-0.02431,-17.78609,7.04988,-426.71082
124.012469657807,-20.9517146475759,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.76565,-0.03328,-19.09212,7.14781,-426.71082
124.012023447213,-20.9526095755651,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.82234,0.00923,-20.01211,7.87445,-426.71082
124.011577236619,-20.9535045035543,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.84998,0.05811,-21.20404,8.99897,-425.79218
124.011131026025,-20.9543994315434,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.89590,0.07646,-22.10963,9.43660,-425.79218
124.010684815431,-20.9552943595326,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.92146,0.10341,-23.33465,10.60265,-425.79218
124.010238604837,-20.9561892875217,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.01380,0.10762,-24.27698,12.79394,-425.79218
124.009792394242,-20.9570842155109,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.99476,0.11656,-25.46440,13.98862,-425.79218
124.009346183648,-20.9579791435,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.09977,0.12196,-26.35891,14.87733,-425.79218
124.008899973054,-20.9588740714892,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.13396,0.14345,-27.46174,14.00530,-425.79218
124.00845376246,-20.9597689994783,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.30045,0.14393,-28.34212,13.29010,-425.79218
124.008007551866,-20.9606639274675,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.20710,0.13601,-30.32184,11.86576,-425.79218
124.007561341272,-20.9615588554566,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.10351,0.10958,-31.17122,11.23687,-425.79218
124.007115130678,-20.9624537834458,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.28444,0.15050,-32.18329,11.35981,-422.73022
124.006668920084,-20.963348711435,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.10416,0.13099,-33.14671,10.51442,-422.73022
124.00622270949,-20.9642436394241,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.67865,0.07441,-33.89715,7.71924,-422.73022
124.005776498896,-20.9651385674133,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.36612,0.01834,-34.84037,7.59857,-422.73022
124.005330288302,-20.9660334954024,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.78023,0.02865,-35.60937,12.39502,-422.73022
124.004884077708,-20.9669284233916,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.80216,0.20476,-36.58344,22.58049,-422.73022
124.004437867114,-20.9678233513807,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.90957,0.34038,-37.35524,28.75453,-422.73022
124.00399165652,-20.9687182793699,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.96001,0.35183,-38.30305,28.51961,-422.73022
124.003545445926,-20.969613207359,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.17510,0.21475,-39.03335,21.48245,-422.73022
124.003099235332,-20.9705081353482,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.48522,0.07107,-40.02633,13.90784,-427.66730
124.002653024738,-20.9714030633374,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.48522,0.07107,-40.76817,13.90784,-427.66730
124.002206814144,-20.9722979913265,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.20891,0.03321,-41.62704,11.68001,-427.66730
124.00176060355,-20.9731929193157,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.15933,0.05275,-42.89529,11.49518,-427.66730
124.001314392956,-20.9740878473048,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.46668,0.11631,-43.62852,13.85968,-427.66730
124.000868182362,-20.974982775294,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.20954,0.06727,-44.25682,11.30784,-427.66730
124.000421971768,-20.9758777032831,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.94161,0.00989,-44.91505,9.07614,-427.66730
123.999975761174,-20.9767726312723,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.91657,0.00803,-45.53702,8.40407,-427.66730
123.99952955058,-20.9776675592614,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.09247,0.06925,-46.10405,9.60780,-427.66730
123.999083339986,-20.9785624872506,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.91414,0.10987,-46.72837,9.68854,-430.39233
123.998637129392,-20.9794574152397,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.91414,0.10987,-47.28268,9.68854,-430.39233
123.998190918798,-20.9803523432289,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.77022,0.10484,-47.84122,9.36773,-430.39233
123.997744708204,-20.9812472712181,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.88726,0.08907,-48.35892,9.10357,-430.39233
123.99729849761,-20.9821421992072,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.83376,0.05750,-48.93763,9.88547,-430.39233
123.996852287016,-20.9830371271964,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.12300,0.12610,-49.43382,12.56632,-430.39233
123.996406076422,-20.9839320551855,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.51009,0.22559,-49.97746,17.85662,-430.39233
123.995959865827,-20.9848269831747,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.72554,0.25627,-50.80069,18.97944,-430.39233
123.995513655233,-20.9857219111638,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.66330,0.18742,-51.26582,16.75894,-430.39233
123.995067444639,-20.986616839153,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.34335,0.05154,-51.66193,12.74924,-430.39233
123.994621234045,-20.9875117671421,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.95191,-0.03569,-52.14187,9.13698,-435.90219
123.994175023451,-20.9884066951313,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.89075,-0.02712,-52.55707,9.02457,-435.90219
123.993728812857,-20.9893016231205,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.61408,-0.06432,-52.85278,7.01894,-435.90219
123.993282602263,-20.9901965511096,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.70866,-0.04304,-53.15905,10.49682,-435.90219
123.992836391669,-20.9910914790988,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.09198,0.02564,-53.51952,16.90340,-435.90219
123.992390181075,-20.9919864070879,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.17786,0.18896,-53.98191,34.53514,-435.90219
123.991943970481,-20.9928813350771,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.77045,0.31307,-54.35362,44.03315,-435.90219
123.991497759887,-20.9937762630662,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.82372,0.25203,-54.67604,48.73656,-435.90219
123.991051549293,-20.9946711910554,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.38790,0.06161,-54.87072,44.79665,-435.90219
123.990605338699,-20.9955661190445,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.03943,-0.11431,-55.12836,40.47079,-439.55289
123.990159128105,-20.9964610470337,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.72731,-0.14789,-55.36676,32.19482,-439.55289
123.989712917511,-20.9973559750228,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.78362,-0.15468,-55.95002,30.00242,-439.55289
123.989266706917,-20.998250903012,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.59608,-0.04108,-56.21201,20.14879,-439.55289
123.988820496323,-20.9991458310012,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.80952,0.05793,-56.51776,22.02389,-439.55289
123.988374285729,-21.0000407589903,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.42357,0.11664,-56.75656,15.80750,-439.55289
123.987928075135,-21.0009356869795,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.24556,0.09187,-57.10049,15.06200,-439.55289
123.987481864541,-21.0018306149686,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.81883,0.00947,-57.46859,10.57561,-439.55289
123.987035653947,-21.0027255429578,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.75468,-0.00762,-57.73002,12.59171,-439.55289
123.986589443353,-21.0036204709469,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.09026,0.07132,-58.07385,18.92988,-443.92065
123.986143232759,-21.0045153989361,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.92675,0.22987,-58.27379,32.70575,-443.92065
123.985697022165,-21.0054103269252,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.92675,0.22987,-58.56445,32.70575,-443.92065
123.985250811571,-21.0063052549144,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.36800,0.29882,-58.78079,43.40465,-443.92065
123.984804600977,-21.0072001829036,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.09260,0.24618,-59.14426,44.77537,-443.92065
123.984358390383,-21.0080951108927,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.73289,0.15035,-59.40578,43.84272,-443.92065
123.983912179789,-21.0089900388819,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.53864,0.09640,-59.71561,43.03340,-443.92065
123.983465969195,-21.009884966871,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.87148,0.16136,-60.19483,44.48887,-443.92065
123.983019758601,-21.0107798948602,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.94321,0.18876,-60.46854,44.87663,-443.92065
123.982573548007,-21.0116748228493,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.03546,0.21839,-60.72747,44.37437,-447.28479
123.982127337412,-21.0125697508385,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.60124,0.04886,-61.05882,34.66678,-444.84567
123.981681126818,-21.0134646788276,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.60124,0.04886,-61.44871,34.66678,-444.84567
123.981234916224,-21.0143596068168,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.65758,-0.02627,-61.74191,31.49679,-444.84567
123.98078870563,-21.015254534806,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.04464,0.07207,-62.09377,35.81081,-444.84567
123.980342495036,-21.0161494627951,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.49098,0.21535,-62.38679,41.29401,-444.84567
123.979896284442,-21.0170443907843,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.30670,0.26318,-62.79963,42.04077,-444.84567
123.979450073848,-21.0179393187734,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.05100,0.21911,-63.14362,40.24417,-444.84567
123.979003863254,-21.0188342467626,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.98876,0.18024,-63.57491,39.55851,-444.84567
123.97855765266,-21.0197291747517,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.05304,0.10696,-63.89280,39.45000,-444.84567
123.978111442066,-21.0206241027409,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.05552,0.03104,-64.31509,37.83477,-446.31940
123.977665231472,-21.02151903073,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.08343,0.01874,-64.95834,40.38879,-446.31940
123.977219020878,-21.0224139587192,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.04163,0.03617,-65.40273,38.64583,-446.31940
123.976772810284,-21.0233088867083,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.19442,0.06209,-65.75773,42.66311,-446.31940
123.97632659969,-21.0242038146975,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.37915,0.08470,-66.22884,45.18492,-446.31940
123.975880389096,-21.0250987426867,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.34946,0.08102,-66.57146,46.79436,-446.31940
123.975434178502,-21.0259936706758,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.21209,0.09811,-66.98209,46.59694,-446.31940
123.974987967908,-21.026888598665,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.28031,0.12407,-67.36112,47.72853,-446.31940
123.974541757314,-21.0277835266541,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.65896,0.17517,-67.64896,49.32930,-446.31940
123.97409554672,-21.0286784546433,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.51849,0.18041,-68.07980,48.35895,-441.91287
123.973649336126,-21.0295733826324,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.83575,0.23103,-68.39826,48.17196,-441.91287
123.973203125532,-21.0304683106216,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.52689,0.20569,-68.89262,48.36182,-441.91287
123.972756914938,-21.0313632386107,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.72614,0.27282,-69.17347,47.65306,-441.91287
123.972310704344,-21.0322581665999,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.69086,0.29639,-69.59977,47.06469,-441.91287
123.97186449375,-21.0331530945891,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.36593,0.18990,-69.81761,40.27304,-441.91287
123.971418283156,-21.0340480225782,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.11241,0.02547,-70.55817,34.36143,-441.91287
123.970972072562,-21.0349429505674,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.40432,-0.18436,-70.91319,23.32468,-441.91287
123.970525861968,-21.0358378785565,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.79300,-0.30919,-71.48114,16.27614,-441.91287
123.970079651374,-21.0367328065457,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.55791,-0.24851,-71.86334,17.20426,-440.01242
123.96963344078,-21.0376277345348,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.27479,-0.04823,-72.40075,26.39650,-440.01242
123.969187230186,-21.038522662524,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.12137,0.20135,-72.92900,35.70806,-440.01242
123.968741019591,-21.0394175905131,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.12137,0.20135,-73.23279,35.70806,-440.01242
123.968294808997,-21.0403125185023,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.53628,0.28139,-73.72678,39.64589,-440.01242
123.967848598403,-21.0412074464914,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.73116,0.22692,-73.91856,42.95523,-440.01242
123.967402387809,-21.0421023744806,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.37627,0.12096,-74.31653,42.22746,-440.01242
123.966956177215,-21.0429973024698,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.52509,0.07948,-74.44660,43.64449,-440.01242
123.966509966621,-21.0438922304589,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.89892,0.11775,-74.84645,44.99125,-440.01242
123.966063756027,-21.0447871584481,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.86653,0.20903,-74.99197,43.38783,-440.01242
123.965617545433,-21.0456820864372,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.39374,0.15617,-75.38607,36.49426,-432.88971
123.965171334839,-21.0465770144264,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.28047,0.02585,-75.43723,23.44443,-432.88971
123.964725124245,-21.0474719424155,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.28047,0.02585,-75.78755,23.44443,-432.88971
123.964278913651,-21.0483668704047,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.62451,-0.03687,-75.95833,13.61033,-432.88971
123.963832703057,-21.0492617983938,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.61086,-0.00215,-76.36313,10.70764,-432.88971
123.963386492463,-21.050156726383,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.83694,0.04561,-76.50802,9.47674,-432.88971
123.962940281869,-21.0510516543722,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.75691,0.00051,-76.74642,8.52338,-432.88971
123.962494071275,-21.0519465823613,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.57522,-0.13412,-76.89243,6.34169,-432.88971
123.962047860681,-21.0528415103505,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.35933,-0.23736,-76.86517,6.98370,-432.88971
123.961601650087,-21.0537364383396,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.79717,-0.18472,-77.03660,14.26468,-430.83627
123.961155439493,-21.0546313663288,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.15342,0.04046,-77.10072,29.61634,-430.83627
123.960709228899,-21.0555262943179,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.59139,0.27445,-77.41028,45.99026,-430.83627
123.960263018305,-21.0564212223071,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.59119,0.23774,-77.47919,46.34716,-430.83627
123.959816807711,-21.0573161502962,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,4.32654,0.31829,-77.76485,56.92396,-430.83627
123.959370597117,-21.0582110782854,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,4.11428,0.21936,-77.77544,61.47421,-430.83627
123.958924386523,-21.0591060062746,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.85494,0.13513,-78.03071,60.84494,-430.83627
123.958478175929,-21.0600009342637,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.69270,0.06173,-77.99824,61.12001,-430.83627
123.958031965335,-21.0608958622529,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.49561,-0.02837,-78.18674,55.89070,-430.83627
123.957585754741,-21.061790790242,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.18395,-0.10579,-78.13836,51.11272,-428.92807
123.957139544147,-21.0626857182312,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.00506,-0.10620,-78.31574,50.46080,-424.30518
123.956693333553,-21.0635806462203,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.98849,-0.10454,-78.50881,48.97973,-424.30518
123.956247122959,-21.0644755742095,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.95088,-0.07481,-78.46868,49.54386,-424.30518
123.955800912365,-21.0653705021986,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,3.02899,-0.01888,-78.68048,48.14881,-424.30518
123.955354701771,-21.0662654301878,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.89166,0.07837,-78.64304,46.44499,-424.30518
123.954908491176,-21.0671603581769,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.93432,0.22645,-78.89870,46.26281,-424.30518
123.954462280582,-21.0680552861661,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.66991,0.24581,-78.81608,42.38958,-424.30518
123.954016069988,-21.0689502141553,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,2.11695,0.15605,-78.99123,33.68158,-424.30518
123.953569859394,-21.0698451421444,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,1.39226,0.00292,-78.75536,22.64500,-424.30518
123.9531236488,-21.0707400701336,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.78544,-0.08913,-78.93668,13.04688,-422.61700
123.952677438206,-21.0716349981227,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.62879,-0.07497,-78.96593,9.10841,-422.61700
123.952231227612,-21.0725299261119,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.66075,-0.00185,-79.19578,8.28507,-422.61700
123.951785017018,-21.073424854101,"Roeves (gravity feature, Reeves Knoll) region; basement province",Cenozoic regolith 76542,0.66075,-0.00185,-79.30716,8.28507,-422.61700
