X,Y,DESC_,NAME,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
130.702672517725,-29.948154818823,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.30742,0.24879,82.04334,2.36675,-494.19934
130.703633631989,-29.9484309698192,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.28800,0.25472,81.27304,2.41196,-494.19934
130.704594746252,-29.9487071208153,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.29177,0.26261,80.29537,2.44106,-494.19934
130.705555860516,-29.9489832718115,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.27671,0.27017,79.10083,2.51660,-494.19934
130.706516974779,-29.9492594228076,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.26287,0.27763,74.12015,2.59941,-494.19934
130.707478089042,-29.9495355738038,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.28848,0.27729,72.48019,2.60789,-486.77112
130.708439203306,-29.9498117247999,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.27643,0.28551,68.47346,2.70472,-486.77112
130.709400317569,-29.950087875796,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.26676,0.29412,62.58939,2.80152,-486.77112
130.710361431833,-29.9503640267922,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.25868,0.30229,60.04890,2.89584,-486.77112
130.711322546096,-29.9506401777883,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.27925,0.30960,57.35493,3.01662,-486.77112
130.712283660359,-29.9509163287845,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.27866,0.31364,50.88469,3.09002,-486.77112
130.713244774623,-29.9511924797806,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.28400,0.31493,47.92419,3.14715,-486.77112
130.714205888886,-29.9514686307768,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.29003,0.31496,41.77509,3.19265,-486.77112
130.71516700315,-29.9517447817729,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.32177,0.31156,34.74295,3.28334,-486.77112
130.716128117413,-29.952020932769,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.31494,0.30864,31.51241,3.30878,-479.11145
130.717089231676,-29.9522970837652,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.30213,0.30421,28.28801,3.31828,-479.11145
130.71805034594,-29.9525732347613,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.30678,0.29767,21.00508,3.37718,-479.11145
130.719011460203,-29.9528493857575,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.28985,0.29188,17.81013,3.36565,-479.11145
130.719972574467,-29.9531255367536,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.28511,0.28557,14.71239,3.33858,-477.53735
130.72093368873,-29.9534016877497,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.29255,0.27887,4.47944,3.29487,-477.53735
130.721894802993,-29.9536778387459,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.30792,0.27155,1.66404,3.27738,-477.53735
130.722855917257,-29.953953989742,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.32231,0.26441,-1.02656,3.21161,-477.53735
130.72381703152,-29.9542301407382,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.34971,0.25582,-8.19246,3.13856,-477.53735
130.724778145784,-29.9545062917343,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.40117,0.24604,-10.69200,3.07436,-470.28168
130.725739260047,-29.9547824427305,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.44599,0.23766,-13.05060,2.98681,-470.28168
130.726700374311,-29.9550585937266,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.48893,0.23155,-22.29529,2.90142,-470.28168
130.727661488574,-29.9553347447227,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.52553,0.22942,-24.36062,2.82433,-470.28168
130.728622602837,-29.9556108957189,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.57590,0.23173,-26.27450,2.77034,-470.28168
130.729583717101,-29.955887046715,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.60325,0.23480,-33.13578,2.70474,-470.28168
130.730544831364,-29.9561631977112,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.62914,0.23950,-34.85872,2.63494,-470.28168
130.731505945628,-29.9564393487073,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.65281,0.24668,-36.38752,2.55902,-470.28168
130.732467059891,-29.9567154997034,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.67580,0.24854,-42.89230,2.58424,-463.62482
130.733428174154,-29.9569916506996,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.69494,0.25805,-44.99881,2.50600,-463.62482
130.734389288418,-29.9572678016957,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.70835,0.26870,-45.79755,2.43508,-463.62482
130.735350402681,-29.9575439526919,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.73411,0.28085,-52.05933,2.41331,-463.62482
130.736311516945,-29.957820103688,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.73210,0.29003,-52.78096,2.37412,-463.62482
130.737272631208,-29.9580962546842,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.72161,0.29814,-53.41776,2.35297,-463.62482
130.738233745471,-29.9583724056803,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.70261,0.30585,-59.79223,2.34285,-463.62482
130.739194859735,-29.9586485566764,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.68594,0.30932,-60.78511,2.37207,-463.62482
130.740155973998,-29.9589247076726,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.63829,0.31532,-61.11902,2.38664,-463.62482
130.741117088262,-29.9592008586687,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.57640,0.32072,-67.52676,2.42082,-457.66153
130.742078202525,-29.9594770096649,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.51118,0.32509,-67.78177,2.46621,-457.66153
130.743039316788,-29.959753160661,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.48188,0.31962,-67.97979,2.52410,-457.66153
130.744000431052,-29.9600293116571,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.44245,0.31850,-74.45700,2.56247,-457.66153
130.744961545315,-29.9603054626533,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.41670,0.31524,-74.60985,2.60007,-457.66153
130.745922659579,-29.9605816136494,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.44144,0.30336,-74.70444,2.65366,-457.66153
130.746883773842,-29.9608577646456,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.43809,0.30109,-80.97958,2.71053,-457.66153
130.747844888106,-29.9611339156417,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.44541,0.30039,-80.78806,2.78686,-457.66153
130.748806002369,-29.9614100666379,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.46343,0.30067,-80.48643,2.87609,-456.18735
130.749767116632,-29.961686217634,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.55577,0.29253,-86.46607,2.95037,-450.70081
130.750728230896,-29.9619623686301,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.58665,0.29282,-86.00345,3.01871,-450.70081
130.751689345159,-29.9622385196263,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.61133,0.29428,-85.47742,3.06717,-450.70081
130.752650459423,-29.9625146706224,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.69586,0.28769,-90.58796,3.05568,-450.70081
130.753611573686,-29.9627908216186,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.70706,0.28972,-89.87414,3.06954,-450.70081
130.754572687949,-29.9630669726147,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.71782,0.29090,-89.08952,3.07217,-450.70081
130.755533802213,-29.9633431236109,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.72720,0.29089,-94.46548,3.05865,-450.70081
130.756494916476,-29.963619274607,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.77911,0.28104,-93.51491,2.98841,-450.70081
130.75745603074,-29.9638954256031,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.77994,0.28046,-92.50053,2.95639,-445.20190
130.758417145003,-29.9641715765993,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.77711,0.27891,-96.56073,2.91566,-445.20190
130.759378259266,-29.9644477275954,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.77063,0.27528,-95.45612,2.86914,-445.20190
130.76033937353,-29.9647238785916,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.79158,0.26011,-94.35778,2.73480,-445.20190
130.761300487793,-29.9650000295877,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.77448,0.25047,-99.55921,2.67956,-445.20190
130.762261602057,-29.9652761805838,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.75781,0.23987,-98.55323,2.62569,-445.20190
130.76322271632,-29.96555233158,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.76915,0.22304,-97.61049,2.48765,-445.20190
130.764183830584,-29.9658284825761,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.75935,0.21417,-103.11184,2.45295,-445.20190
130.765144944847,-29.9661046335723,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.75275,0.20591,-101.80414,2.43430,-445.20190
130.76610605911,-29.9663807845684,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.75124,0.19710,-101.40072,2.42241,-439.58643
130.767067173374,-29.9666569355646,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.78595,0.18506,-107.71425,2.34865,-439.58643
130.768028287637,-29.9669330865607,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.79918,0.17541,-107.84375,2.34259,-439.58643
130.768989401901,-29.9672092375568,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.81659,0.16567,-108.25618,2.34127,-439.58643
130.769950516164,-29.967485388553,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.83938,0.15613,-115.65453,2.34716,-439.58643
130.770911630427,-29.9677615395491,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.90205,0.14771,-117.94771,2.32507,-439.58643
130.771872744691,-29.9680376905453,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.93673,0.13592,-119.40112,2.35238,-439.58643
130.772833858954,-29.9683138415414,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.97150,0.12277,-128.01170,2.38783,-439.58643
130.773794973218,-29.9685899925375,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,1.02820,0.11326,-129.88858,2.38849,-439.58643
130.774756087481,-29.9688661435337,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,1.05157,0.10265,-131.96416,2.42201,-434.37140
130.775717201744,-29.9691422945298,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,1.05851,0.09526,-141.19370,2.45062,-434.37140
130.776678316008,-29.969418445526,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,1.04710,0.09097,-143.65047,2.47878,-434.37140
130.777639430271,-29.9696945965221,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,1.02285,0.09218,-149.08699,2.45813,-433.96091
130.778600544535,-29.9699707475183,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.98647,0.09228,-158.78391,2.49482,-433.96091
130.779561658798,-29.9702468985144,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.94066,0.09788,-161.79088,2.55267,-433.96091
130.780522773062,-29.9705230495105,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.86722,0.11394,-164.88341,2.57263,-433.96091
130.781483887325,-29.9707992005067,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.86722,0.11394,-174.48271,2.57263,-433.96091
130.782445001588,-29.9710753515028,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.80156,0.12655,-177.61856,2.65043,-429.59372
130.783406115852,-29.971351502499,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.72709,0.14080,-183.81102,2.73643,-429.59372
130.784367230115,-29.9716276534951,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.62260,0.16343,-192.56015,2.76474,-429.59372
130.785328344379,-29.9719038044912,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.53659,0.18054,-195.30367,2.86825,-429.59372
130.786289458642,-29.9721799554874,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.45289,0.19812,-197.98782,2.97598,-429.59372
130.787250572905,-29.9724561064835,"Nawa structural subdomain, basement province (includes Ammaroodina Inlier); in old 036 {superseded} Gawler Craton",Cenozoic regolith 76542,0.37796,0.21473,-205.72527,3.07606,-429.59372
