X,Y,DESC_,NAME,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
123.007372853564,-17.7671007024155,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.19534,0.19764,86.03652,6.85262,89.10893
123.007311431295,-17.7680988142855,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.16993,0.20763,86.24008,6.82433,89.10893
123.007250009027,-17.7690969261554,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.15853,0.20393,86.53701,7.38175,89.10893
123.007188586758,-17.7700950380253,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.18114,0.18608,86.60428,8.18347,89.10893
123.007127164489,-17.7710931498952,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.15845,0.17857,86.63636,8.75511,81.27367
123.00706574222,-17.7720912617652,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.06083,0.20787,86.66785,8.89802,81.27367
123.007004319951,-17.7730893736351,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,0.95630,0.26471,86.70760,8.63944,81.27367
123.006942897682,-17.774087485505,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,0.98079,0.30961,86.88950,8.05139,81.27367
123.006881475413,-17.7750855973749,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.15976,0.30741,87.02647,7.37629,81.27367
123.006820053144,-17.7760837092449,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.34821,0.26283,87.13288,6.96655,81.27367
123.006758630875,-17.7770818211148,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.36049,0.21586,87.21596,7.10508,81.27367
123.006697208606,-17.7780799329847,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.21630,0.19289,87.31496,7.67667,81.27367
123.006635786337,-17.7790780448546,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.07618,0.19349,87.62349,8.14379,73.87041
123.006574364068,-17.7800761567245,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.01068,0.19533,87.68292,8.19708,73.87041
123.006512941799,-17.7810742685945,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.00044,0.18462,87.76274,8.03761,73.87041
123.006451519531,-17.7820723804644,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.09871,0.15825,87.91372,8.01357,73.87041
123.006390097262,-17.7830704923343,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.14214,0.15755,88.09128,8.01771,73.87041
123.006328674993,-17.7840686042042,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.17704,0.17239,88.25421,7.88869,73.87041
123.006267252724,-17.7850667160742,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.18620,0.18742,88.28812,7.50859,73.87041
123.006205830455,-17.7860648279441,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.20737,0.18273,88.35151,7.14447,73.87041
123.006144408186,-17.787062939814,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.27489,0.16394,88.45081,7.02263,66.34801
123.006082985917,-17.7880610516839,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.38015,0.15411,88.54858,7.02851,66.34801
123.006021563648,-17.7890591635539,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.42471,0.16223,88.64262,6.96949,66.34801
123.005960141379,-17.7900572754238,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.31759,0.18578,88.70262,6.79337,66.34801
123.00589871911,-17.7910553872937,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.14839,0.20764,88.80275,6.54007,66.34801
123.005837296841,-17.7920534991636,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.06991,0.20880,88.99345,6.42830,66.34801
123.005775874572,-17.7930516110335,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.15501,0.18841,89.03606,6.58086,66.34801
123.005714452304,-17.7940497229035,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.33381,0.16136,89.06779,6.80314,66.34801
123.005653030035,-17.7950478347734,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.42610,0.15727,89.12147,6.89684,66.34801
123.005591607766,-17.7960459466433,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.35001,0.18537,89.16977,6.89754,58.37386
123.005530185497,-17.7970440585132,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.21297,0.21479,89.18893,7.03202,58.37386
123.005468763228,-17.7980421703832,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.11832,0.23781,89.18940,7.14052,58.37386
123.005407340959,-17.7990402822531,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.09434,0.24032,89.25285,7.16185,58.37386
123.00534591869,-17.800038394123,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.11003,0.24165,89.30955,7.14162,58.37386
123.005284496421,-17.8010365059929,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.11132,0.25366,89.32551,7.06468,58.37386
123.005223074152,-17.8020346178628,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.10801,0.26796,89.28437,6.84561,58.37386
123.005161651883,-17.8030327297328,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.12917,0.27131,89.23110,6.68048,58.37386
123.005100229614,-17.8040308416027,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.19368,0.26000,89.23014,6.78069,50.34041
123.005038807345,-17.8050289534726,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.26560,0.24212,89.26031,6.99403,50.34041
123.004977385077,-17.8060270653425,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.29248,0.22476,89.28804,6.97107,50.34041
123.004915962808,-17.8070251772125,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.24043,0.20783,89.27311,6.74923,50.34041
123.004854540539,-17.8080232890824,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.13027,0.19649,89.20222,6.76328,50.34041
123.00479311827,-17.8090214009523,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.05464,0.20199,88.99931,7.18372,50.34041
123.004731696001,-17.8100195128222,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.07713,0.22645,88.92657,7.70717,50.34041
123.004670273732,-17.8110176246922,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.18485,0.25343,88.86816,7.96968,50.34041
123.004608851463,-17.8120157365621,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.26550,0.26197,88.83272,7.99799,42.12793
123.004547429194,-17.813013848432,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.25939,0.24881,88.83402,8.05408,42.12793
123.004486006925,-17.8140119603019,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.19689,0.19261,88.78174,8.55738,42.12793
123.004424584656,-17.8150100721718,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.27640,0.16115,88.66624,8.95572,42.12793
123.004363162387,-17.8160081840418,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.41531,0.14704,88.51667,9.30009,42.12793
123.004301740118,-17.8170062959117,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.45952,0.16504,88.37462,9.44692,42.12793
123.00424031785,-17.8180044077816,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.31222,0.21239,88.27102,9.52650,42.12793
123.004178895581,-17.8190025196515,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,1.05132,0.26177,88.11891,9.63646,42.12793
123.004117473312,-17.8200006315215,"Oscar Range region, basement province",Cretaceous sedimentary rocks 76566,0.82708,0.28248,88.04163,9.51719,42.12793
